session_id,session,src_ip,session_start,session_end,event_count,unique_commands,session_duration,failed_logins,successful_login,unique_usernames,high_event_activity,long_session,credential_guessing,command_heavy,behavioral_risk_score,event_count_norm,unique_commands_norm,session_duration_norm,behavior_cluster,behavior_label,risk_score,is_anomaly,dbscan_label,cluster_stability,attacker_type,threat_archetype,confidence_level,ip_scope,risk_level,country,country_iso,city,latitude,longitude,asn,asn_org,campaign_key,campaign_total_sessions,campaign_severity,ml_risk_score,ml_risk_label,ml_accuracy,ml_precision,ml_recall,geo_visualization,soc_relevance,pca_x,pca_y
SESS-30668,b1a17f1ac93a,45.170.244.100,22-12-2025 18:15,22-12-2025 18:15,12,3,0.346351,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.261865728,0.16055086,1,Medium Risk,0.033505117,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,Mexico,MX,Mérida,20.967,-89.6237,AS28423,Truxgo S. de R.L de C.V,MX_AS28423,26,high,0.16,Low Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.247066896,-0.294696511
SESS-24368,baee2e1e4e0f,10.10.10.10,07-02-2026 22:47,07-02-2026 22:47,11,5,0.210852,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.902594204,-0.53308284,1,Medium Risk,0.033503142,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.02,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.073684481,-1.116494957
SESS-31253,df2c98e4fb86,162.243.136.100,15-02-2026 10:05,15-02-2026 10:05,12,3,0.346261,1,1,2,TRUE,FALSE,TRUE,FALSE,1,-0.192911934,0.261865728,0.16009013,1,Medium Risk,0.033412972,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.91,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.246827162,-0.294901998
SESS-26907,2fb156190a64,37.114.200.50,19-12-2025 06:18,19-12-2025 06:18,12,4,0.251735,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.32379842,1,Medium Risk,0.032744533,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.98,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.123830005,-0.737584883
SESS-25928,b6a607c9b945,206.81.23.36,26-12-2025 16:00,26-12-2025 16:00,12,4,0.25172,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.32387516,1,Medium Risk,0.032729185,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.98,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.123790075,-0.737619108
SESS-28704,a6441cf705d2,192.168.254.1,24-01-2026 01:53,24-01-2026 01:53,16,0,0.418119,12,0,11,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.5279389,1,Medium Risk,0.03263002,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.332008733,0.784566833
SESS-33039,2204a2914203,58.216.107.27,01-01-2026 02:15,01-01-2026 02:15,16,0,0.418063,12,0,10,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.52765226,1,Medium Risk,0.032572692,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,China,CN,Nanjing,32.0607,118.763,AS140293,CHINATELECOM Jiangsu province Changzhou 5G network,CN_AS140293,42,high,0.99,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.331859574,0.784438982
SESS-31287,d81d704a21db,122.34.200.50,07-02-2026 13:02,07-02-2026 13:02,16,0,0.417039,12,0,11,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.5224103,1,Medium Risk,0.031524294,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.329132003,0.782101056
SESS-30999,461e0651c98f,49.98.200.100,08-02-2026 11:17,08-02-2026 11:17,12,4,0.250302,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.33113417,1,Medium Risk,0.031277382,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,Japan,JP,Chiyoda City,35.6916,139.768,AS9605,"NTT DOCOMO, INC.",JP_AS9605,41,high,0.95,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.120012993,-0.740856618
SESS-27220,a4b92e2139c4,192.168.1.150,06-01-2026 11:27,06-01-2026 11:27,13,3,0.291826,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.059177491,0.261865728,-0.1185683,1,Medium Risk,0.031175062,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.1,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.171865947,-0.360483028
SESS-25418,ffa89e025fa2,128.199.55.204,05-01-2026 16:38,05-01-2026 16:38,12,3,0.34371,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.261865728,0.14703135,1,Medium Risk,0.030801215,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,Netherlands,NL,Amsterdam,52.352,4.9392,AS14061,"DigitalOcean, LLC",NL_AS14061,45,high,0.85,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.240032288,-0.300726195
SESS-25530,41e340cc09b2,192.168.2.5,03-01-2026 23:29,03-01-2026 23:29,13,3,0.291198,2,1,3,TRUE,FALSE,TRUE,FALSE,1,-0.059177491,0.261865728,-0.12178323,1,Medium Risk,0.030532077,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.18,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.170193127,-0.361916879
SESS-27829,6ab159194909,185.220.100.254,21-12-2025 23:00,21-12-2025 23:00,16,0,0.416024,12,0,12,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.5172143,1,Medium Risk,0.030485099,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,Germany,DE,Haßfurt,50.0263,10.5157,AS205100,F3 Netze e.V.,DE_AS205100,45,high,0.98,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.326428405,0.779783679
SESS-32886,2797c606f87a,172.31.255.254,26-01-2026 20:38,26-01-2026 20:38,17,0,0.363432,13,0,11,TRUE,FALSE,TRUE,FALSE,1,0.47576028,-0.699226986,0.24799027,1,Medium Risk,0.030134069,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.96,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.256376183,0.718410371
SESS-26912,73b6c9eabd73,172.16.1.100,17-01-2026 14:18,17-01-2026 14:18,12,3,0.342572,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.261865728,0.1412058,1,Medium Risk,0.029636105,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.11,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.23700108,-0.303324382
SESS-26403,4b14a39c6e8b,14.37.200.100,23-12-2025 17:45,23-12-2025 17:45,12,3,0.342516,1,1,2,TRUE,FALSE,TRUE,FALSE,1,-0.192911934,0.261865728,0.14091913,1,Medium Risk,0.029578772,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.9,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.236851921,-0.303452233
SESS-24770,53cdb7aaba33,45.4.129.200,26-01-2026 13:36,26-01-2026 13:36,12,4,0.248579,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.33995435,1,Medium Risk,0.029513347,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.98,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.115423593,-0.744790403
SESS-23521,32793bfcd359,194.165.21.50,07-02-2026 10:44,07-02-2026 10:44,15,0,0.467236,11,0,10,TRUE,FALSE,TRUE,FALSE,1,0.208291394,-0.699226986,0.779374,1,Medium Risk,0.029423263,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,Russia,RU,Moscow,55.7405,37.5495,AS25513,PJSC Moscow city telephone network,RU_AS25513,46,high,0.94,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.392804837,0.838006299
SESS-33036,b68840713400,138.117.120.100,25-01-2026 11:06,25-01-2026 11:06,17,0,0.362222,13,0,13,TRUE,FALSE,TRUE,FALSE,1,0.47576028,-0.699226986,0.24179614,1,Medium Risk,0.028895243,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.253153188,0.715647794
SESS-23355,500d02a426d4,125.88.177.65,07-02-2026 18:25,07-02-2026 18:25,12,4,0.247975,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.34304622,1,Medium Risk,0.028894973,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,China,CN,Guangzhou,23.1317,113.266,AS4134,CHINANET-BACKBONE,CN_AS4134,33,high,0.78,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.113814794,-0.746169378
SESS-28440,c4d0c61eba7c,167.99.12.45,20-12-2025 21:43,20-12-2025 21:43,14,2,0.331141,3,1,4,TRUE,FALSE,TRUE,FALSE,1,0.074556952,-0.05849851,0.082689255,1,Medium Risk,0.028811079,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.217834858,0.01484708
SESS-32256,ac51e5120ca3,78.39.200.50,28-12-2025 15:32,28-12-2025 15:32,13,3,0.289504,3,1,4,TRUE,FALSE,TRUE,FALSE,1,-0.059177491,0.261865728,-0.13045496,1,Medium Risk,0.028797731,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.97,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.165680966,-0.365784458
SESS-26049,7fbfce43c681,162.243.136.100,19-01-2026 11:57,19-01-2026 11:57,12,4,0.24645,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.35085285,1,Medium Risk,0.027333647,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.10975277,-0.749651124
SESS-26117,0a436c48bc62,35.184.10.254,12-02-2026 13:40,12-02-2026 13:40,12,4,0.24596,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.35336128,1,Medium Risk,0.026831961,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.108447568,-0.750769872
SESS-23809,2e75358ce124,10.0.1.101,07-02-2026 17:05,07-02-2026 17:05,13,2,0.381392,3,1,4,TRUE,FALSE,TRUE,FALSE,1,-0.059177491,-0.05849851,0.33992946,1,Medium Risk,0.026765343,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.87,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.281651532,0.070875615
SESS-29170,8c5f9318245e,88.198.63.166,20-12-2025 19:31,20-12-2025 19:31,16,0,0.41208,12,0,10,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.49702454,1,Medium Risk,0.026447146,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.31592305,0.770779059
SESS-28218,326b19b30ee4,192.168.2.5,15-02-2026 13:13,15-02-2026 13:13,16,0,0.412079,12,0,11,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.4970195,1,Medium Risk,0.026446139,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,1,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.31592043,0.770776814
SESS-24814,19b64d0ca2b1,152.89.196.45,13-01-2026 11:05,13-01-2026 11:05,16,0,0.411633,12,0,10,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.4947364,1,Medium Risk,0.02598952,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.314732476,0.769758564
SESS-31034,5b766f686e86,172.31.255.254,28-01-2026 17:44,28-01-2026 17:44,13,3,0.28645,2,1,3,TRUE,FALSE,TRUE,FALSE,1,-0.059177491,0.261865728,-0.14608867,1,Medium Risk,0.025670987,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.27,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.157546279,-0.37275707
SESS-30121,e0a7be115c57,195.206.105.217,30-01-2026 10:02,30-01-2026 10:02,14,3,0.234175,3,1,3,TRUE,FALSE,TRUE,FALSE,1,0.074556952,0.261865728,-0.41368994,1,Medium Risk,0.025644511,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.95,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.088338445,-0.433406615
SESS-25362,d15ed19fe276,193.32.162.45,04-02-2026 10:30,04-02-2026 10:30,11,5,0.20291,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.902594204,-0.5737387,1,Medium Risk,0.025371972,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.89,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.052530009,-1.134627421
SESS-25142,2aef64986a6b,85.10.202.119,20-01-2026 10:12,20-01-2026 10:12,13,3,0.285903,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.059177491,0.261865728,-0.14888878,1,Medium Risk,0.025110966,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.96,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.156089299,-0.374005914
SESS-30029,5514d99a6d79,206.81.23.36,26-12-2025 14:04,26-12-2025 14:04,12,3,0.338044,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.261865728,0.118026406,1,Medium Risk,0.025000226,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.94,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.224940152,-0.313662354
SESS-28518,ca2721c6c4ed,200.98.136.50,28-12-2025 10:21,28-12-2025 10:21,11,4,0.296043,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.09698104,1,Medium Risk,0.024614231,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.171816765,-0.69512489
SESS-30659,34f0fb08bbd6,172.20.10.3,12-01-2026 17:11,12-01-2026 17:11,12,3,0.337356,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.261865728,0.11450453,1,Medium Risk,0.024295851,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.06,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.223107614,-0.315233106
SESS-32702,f23f2759bd63,34.68.144.12,27-01-2026 00:01,27-01-2026 00:01,12,4,0.243069,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.36816064,1,Medium Risk,0.023872089,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.100747022,-0.757370362
SESS-25566,c00bca9c5bf4,195.206.105.217,20-12-2025 12:43,20-12-2025 12:43,13,3,0.284526,3,1,4,TRUE,FALSE,TRUE,FALSE,1,-0.059177491,0.261865728,-0.15593788,1,Medium Risk,0.023701146,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.98,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.152421446,-0.377149798
SESS-30745,64ebcc1ccc6d,159.65.200.50,15-02-2026 16:45,15-02-2026 16:45,12,3,0.336665,1,1,2,TRUE,FALSE,TRUE,FALSE,1,-0.192911934,0.261865728,0.11096725,1,Medium Risk,0.023588395,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.96,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.22126706,-0.316810729
SESS-32425,b3610012b719,45.153.160.129,20-12-2025 03:51,20-12-2025 03:51,13,3,0.284217,2,1,3,TRUE,FALSE,TRUE,FALSE,1,-0.059177491,0.261865728,-0.15751962,1,Medium Risk,0.023384797,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.96,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.151598412,-0.377855258
SESS-30684,41523f8e35d4,126.2.200.100,04-01-2026 11:08,04-01-2026 11:08,11,4,0.294731,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.1036974,1,Medium Risk,0.02327096,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.168322045,-0.698120374
SESS-28181,ecf4c78d766b,35.184.10.254,14-02-2026 08:48,14-02-2026 08:48,11,5,0.200296,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.902594204,-0.5871201,1,Medium Risk,0.022695687,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.93,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.045567281,-1.140595493
SESS-29765,609e268f08c4,118.238.200.50,15-01-2026 23:32,15-01-2026 23:32,12,4,0.241912,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.37408334,1,Medium Risk,0.022687548,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.97,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.097665248,-0.760011891
SESS-31258,b0f838d88c8f,116.196.64.34,27-01-2026 08:10,27-01-2026 08:10,11,4,0.293564,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.10967139,1,Medium Risk,0.022076161,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.165213599,-0.700784766
SESS-24884,85735c878136,192.168.190.141,17-01-2026 10:20,17-01-2026 10:20,11,5,0.199584,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.902594204,-0.5907649,1,Medium Risk,0.021966735,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.11,Low Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.043670801,-1.142221053
SESS-31444,7a7cb98cb361,159.69.50.66,02-02-2026 13:53,02-02-2026 13:53,13,3,0.282468,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.059177491,0.261865728,-0.16647299,1,Medium Risk,0.021594125,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.98,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.146939711,-0.381848443
SESS-25874,c9db7930600a,194.165.21.50,22-01-2026 10:23,22-01-2026 10:23,16,0,0.406984,12,0,12,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.4709376,1,Medium Risk,0.021229761,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,Russia,RU,Moscow,55.7405,37.5495,AS25513,PJSC Moscow city telephone network,RU_AS25513,46,high,0.97,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.302349256,0.759144341
SESS-31240,856d6b1632fa,112.17.41.13,28-01-2026 15:13,28-01-2026 15:13,11,4,0.292333,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.115972936,1,Medium Risk,0.020815852,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.161934718,-0.703595244
SESS-31622,d46b7e15d5a8,172.16.0.50,06-02-2026 14:06,06-02-2026 14:06,17,0,0.354265,13,0,11,TRUE,FALSE,TRUE,FALSE,1,0.47576028,-0.699226986,0.2010635,1,Medium Risk,0.020748716,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,private,low,Internal,INT,Internal,,,unknown,unknown,INT_unknown,3384,high,0.92,High Risk,0.9993,0.9996,0.999,disabled,behavioral_intelligence,0.231958786,0.697481105
SESS-25033,aa2284fc1959,121.130.200.100,30-12-2025 09:13,30-12-2025 09:13,16,0,0.406469,12,0,10,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.4683012,1,Medium Risk,0.020702481,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.300977453,0.757968505
SESS-33163,c7de434b4e9f,49.249.200.100,13-02-2026 20:51,13-02-2026 20:51,12,4,0.23958,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.192911934,0.582229966,-0.3860211,1,Medium Risk,0.020299995,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.99,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.091453674,-0.765336115
SESS-30115,8685c3c0866f,106.12.98.14,07-01-2026 11:26,07-01-2026 11:26,11,4,0.290866,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.12348276,1,Medium Risk,0.019313888,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.99,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.158027132,-0.706944615
SESS-28906,f168875b318b,116.37.200.50,22-12-2025 16:52,22-12-2025 16:53,16,0,0.404362,12,0,11,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.45751527,1,Medium Risk,0.018545293,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.295365214,0.753157999
SESS-23428,210a86e6709a,103.87.56.100,31-01-2026 16:40,31-01-2026 16:40,17,0,0.351467,13,0,13,TRUE,FALSE,TRUE,FALSE,1,0.47576028,-0.699226986,0.1867403,1,Medium Risk,0.017884075,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.224505992,0.691092975
SESS-29537,726fedd31342,202.215.200.50,21-12-2025 17:47,21-12-2025 17:47,16,0,0.403135,12,0,11,TRUE,FALSE,TRUE,FALSE,1,0.342025837,-0.699226986,0.4512342,1,Medium Risk,0.017289078,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.292096971,0.750356639
SESS-25257,ab1125494a25,47.74.200.50,29-01-2026 12:38,29-01-2026 12:38,11,4,0.288796,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.1340792,1,Medium Risk,0.017194599,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,0.99,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.152513485,-0.711670613
SESS-23675,08568fa528fb,116.196.64.34,19-12-2025 02:31,19-12-2025 02:31,17,0,0.350655,13,0,13,TRUE,FALSE,TRUE,FALSE,1,0.47576028,-0.699226986,0.18258345,1,Medium Risk,0.017052707,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,unknown,unknown,unknown,,,unknown,unknown,unknown_unknown,5827,high,1,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.222343067,0.689239032
SESS-25090,8187bfdd1100,5.2.75.200,14-02-2026 02:45,14-02-2026 02:45,11,4,0.288118,0,1,1,TRUE,FALSE,FALSE,FALSE,1,-0.326646376,0.582229966,-0.13754997,1,Medium Risk,0.016500446,FALSE,1,0.9878,Brute Force Bot,Credential Stuffing,High,public,low,The Netherlands,NL,Dronten,52.5347,5.72181,AS60404,The Infrastructure Group B.V.,NL_AS60404,33,high,0.86,High Risk,0.9993,0.9996,0.999,enabled,behavioral_intelligence,0.150707541,-0.71321857
